FILENAME SURVEY SNID SNTYPE FILTERS RA DECL FAKE MWEBV REDSHIFT_SPE NOBS NVAR
DES_SN080714.DAT DES 80714 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 12 5
DES_SN080716.DAT DES 80716 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 108 5
DES_SN080728.DAT DES 80728 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 27 5
DES_SN080729.DAT DES 80729 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 128 5
DES_SN080739.DAT DES 80739 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 65 5
DES_SN080747.DAT DES 80747 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 99 5
DES_SN080762.DAT DES 80762 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 107 5
DES_SN080777.DAT DES 80777 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 20 5
DES_SN080779.DAT DES 80779 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 47 5
DES_SN080781.DAT DES 80781 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 81 5
DES_SN080788.DAT DES 80788 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 95 5
DES_SN080821.DAT DES 80821 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 85 5
DES_SN080853.DAT DES 80853 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 85 5
DES_SN080854.DAT DES 80854 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 85 5
DES_SN080870.DAT DES 80870 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 125 5
DES_SN080899.DAT DES 80899 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 33 5
DES_SN080906.DAT DES 80906 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 103 5
DES_SN080911.DAT DES 80911 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 99 5
DES_SN080912.DAT DES 80912 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 149 5
DES_SN080922.DAT DES 80922 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 63 5
DES_SN080941.DAT DES 80941 1 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "0.4092 +-  0.0050" 61 5
DES_SN080973.DAT DES 80973 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 25 5
DES_SN080975.DAT DES 80975 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 24 5
DES_SN080999.DAT DES 80999 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 125 5
DES_SN081003.DAT DES 81003 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 63 5
DES_SN081020.DAT DES 81020 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 121 5
DES_SN081028.DAT DES 81028 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 105 5
DES_SN081033.DAT DES 81033 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 116 5
DES_SN081047.DAT DES 81047 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 68 5
DES_SN081057.DAT DES 81057 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 104 5
DES_SN081061.DAT DES 81061 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 77 5
DES_SN081065.DAT DES 81065 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 25 5
DES_SN081067.DAT DES 81067 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 72 5
DES_SN081083.DAT DES 81083 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 45 5
DES_SN081101.DAT DES 81101 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 96 5
DES_SN081109.DAT DES 81109 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 89 5
DES_SN081129.DAT DES 81129 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 99 5
DES_SN081148.DAT DES 81148 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 121 5
DES_SN081162.DAT DES 81162 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 73 5
DES_SN081165.DAT DES 81165 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 91 5
DES_SN081204.DAT DES 81204 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 55 5
DES_SN081206.DAT DES 81206 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 12 5
DES_SN081243.DAT DES 81243 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 96 5
DES_SN081249.DAT DES 81249 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 16 5
DES_SN081255.DAT DES 81255 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 87 5
DES_SN081288.DAT DES 81288 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 117 5
DES_SN081306.DAT DES 81306 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 103 5
DES_SN081307.DAT DES 81307 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 137 5
DES_SN081308.DAT DES 81308 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 43 5
DES_SN081309.DAT DES 81309 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 20 5
DES_SN081322.DAT DES 81322 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 21 5
DES_SN081329.DAT DES 81329 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 112 5
DES_SN081330.DAT DES 81330 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 88 5
DES_SN081336.DAT DES 81336 1 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "0.7583 +-  0.0050" 108 5
DES_SN081344.DAT DES 81344 1 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "0.5245 +-  0.0050" 95 5
DES_SN081354.DAT DES 81354 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 110 5
DES_SN081360.DAT DES 81360 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 115 5
DES_SN081371.DAT DES 81371 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 64 5
DES_SN081398.DAT DES 81398 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 20 5
DES_SN081428.DAT DES 81428 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 41 5
DES_SN081430.DAT DES 81430 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 83 5
DES_SN081447.DAT DES 81447 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 110 5
DES_SN081448.DAT DES 81448 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 129 5
DES_SN081456.DAT DES 81456 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 121 5
DES_SN081475.DAT DES 81475 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 68 5
DES_SN081479.DAT DES 81479 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 55 5
DES_SN081486.DAT DES 81486 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 125 5
DES_SN081494.DAT DES 81494 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 33 5
DES_SN081496.DAT DES 81496 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 97 5
DES_SN081512.DAT DES 81512 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 107 5
DES_SN081532.DAT DES 81532 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 32 5
DES_SN081538.DAT DES 81538 1 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "0.5032 +-  0.0050" 20 5
DES_SN081562.DAT DES 81562 1 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "0.8513 +-  0.0050" 117 5
DES_SN081590.DAT DES 81590 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 72 5
DES_SN081596.DAT DES 81596 33 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "0.2349 +-  0.0050" 65 5
DES_SN081602.DAT DES 81602 1 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "0.6616 +-  0.0050" 32 5
DES_SN081603.DAT DES 81603 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 133 5
DES_SN081605.DAT DES 81605 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 101 5
DES_SN081608.DAT DES 81608 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 43 5
DES_SN081612.DAT DES 81612 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 94 5
DES_SN081622.DAT DES 81622 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 33 5
DES_SN081626.DAT DES 81626 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 36 5
DES_SN081634.DAT DES 81634 1 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "0.4351 +-  0.0050" 117 5
DES_SN081639.DAT DES 81639 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 85 5
DES_SN081644.DAT DES 81644 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 72 5
DES_SN081708.DAT DES 81708 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 103 5
DES_SN081722.DAT DES 81722 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 112 5
DES_SN081727.DAT DES 81727 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 112 5
DES_SN081730.DAT DES 81730 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 17 5
DES_SN081737.DAT DES 81737 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 129 5
DES_SN081750.DAT DES 81750 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 84 5
DES_SN081751.DAT DES 81751 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 17 5
DES_SN081764.DAT DES 81764 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 36 5
DES_SN081769.DAT DES 81769 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 103 5
DES_SN081780.DAT DES 81780 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 16 5
DES_SN081804.DAT DES 81804 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 32 5
DES_SN081805.DAT DES 81805 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 111 5
DES_SN081815.DAT DES 81815 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 96 5
DES_SN081823.DAT DES 81823 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 63 5
DES_SN081826.DAT DES 81826 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 112 5
DES_SN081827.DAT DES 81827 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 24 5
DES_SN081843.DAT DES 81843 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 36 5
DES_SN081872.DAT DES 81872 1 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "0.2918 +-  0.0050" 91 5
DES_SN081876.DAT DES 81876 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 125 5
DES_SN081880.DAT DES 81880 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 96 5
DES_SN081888.DAT DES 81888 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 137 5
DES_SN081890.DAT DES 81890 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 52 5
DES_SN081902.DAT DES 81902 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 114 5
DES_SN081903.DAT DES 81903 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 40 5
DES_SN081906.DAT DES 81906 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 100 5
DES_SN081918.DAT DES 81918 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 85 5
DES_SN081953.DAT DES 81953 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 41 5
DES_SN081970.DAT DES 81970 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 55 5
DES_SN081974.DAT DES 81974 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 93 5
DES_SN081995.DAT DES 81995 1 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "0.4459 +-  0.0050" 40 5
DES_SN081999.DAT DES 81999 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 96 5
DES_SN082001.DAT DES 82001 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 28 5
DES_SN082011.DAT DES 82011 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 45 5
DES_SN082023.DAT DES 82023 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 125 5
DES_SN082035.DAT DES 82035 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 33 5
DES_SN082038.DAT DES 82038 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 36 5
DES_SN082040.DAT DES 82040 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 117 5
DES_SN082054.DAT DES 82054 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 85 5
DES_SN082066.DAT DES 82066 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 125 5
DES_SN082072.DAT DES 82072 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 104 5
DES_SN082074.DAT DES 82074 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 111 5
DES_SN082088.DAT DES 82088 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 102 5
DES_SN082114.DAT DES 82114 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 94 5
DES_SN082119.DAT DES 82119 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 121 5
DES_SN082121.DAT DES 82121 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 40 5
DES_SN082138.DAT DES 82138 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 15 5
DES_SN082163.DAT DES 82163 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 91 5
DES_SN082171.DAT DES 82171 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 55 5
DES_SN082178.DAT DES 82178 -9 griz "0.500000  deg" "-43.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0111    MW E(B-V)" "-9.0000 +-  9.0000" 69 5
DES_SN082190.DAT DES 82190 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 85 5
DES_SN082210.DAT DES 82210 32 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "0.2696 +-  0.0050" 98 5
DES_SN082217.DAT DES 82217 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 85 5
DES_SN082240.DAT DES 82240 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 100 5
DES_SN082241.DAT DES 82241 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 19 5
DES_SN082258.DAT DES 82258 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 119 5
DES_SN082282.DAT DES 82282 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 20 5
DES_SN082288.DAT DES 82288 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 96 5
DES_SN082303.DAT DES 82303 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 100 5
DES_SN082323.DAT DES 82323 -9 griz "34.500000  deg" "-5.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0227    MW E(B-V)" "-9.0000 +-  9.0000" 23 5
DES_SN082344.DAT DES 82344 -9 griz "36.750000  deg" "-4.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0283    MW E(B-V)" "-9.0000 +-  9.0000" 21 5
DES_SN082360.DAT DES 82360 -9 griz "52.500000  deg" "-27.500000  deg" "3   (=> BLIND-TEST simulation)" "0.0097    MW E(B-V)" "-9.0000 +-  9.0000" 28 5
DES_SN082409.DAT DES 82409 -9 griz "48.000000  deg" "0.000000  deg" "3   (=> BLIND-TEST simulation)" "0.0713    MW E(B-V)" "-9.0000 +-  9.0000" 95 5
